Namesch,Code,GRADE,Gender,Date ,Math,English,Mhw ,Mcomp,Mgrade,MConseq,Ehw,Ecomp,Egrade,Econseq,Comments
6,0036,0002,M,3/8/2016,1,1,1,4,,2,1,4,,2,
6,0037,0002,M,3/8/2016,1,1,1,4,,2,1,3,,2,
6,0038,0002,M,3/8/2016,1,1,1,3,,2,1,4,,2,
6,0039,0002,M,3/8/2016,1,1,1,3,,2,1,4,,2,
6,0040,0002,M,3/8/2016,1,1,1,3,,2,1,4,,2,
6,0041,0002,M,3/8/2016,1,1,1,3,,2,1,4,,2,
6,0042,0002,M,3/8/2016,1,1,1,3,,2,2,3,,2,
6,0043,4,F,3/8/2016,2,2,7,,,2,7,,,2,
6,0044,4,F,3/8/2016,2,2,7,,,2,7,,,2,
6,0045,4,F,3/8/2016,2,2,7,,,2,7,,,2,
6,0046,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0047,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0048,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0049,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0050,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0051,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0052,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0053,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0054,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0055,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0056,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0057,4,M,3/8/2016,2,2,7,,,2,7,,,2,
6,0031,0002,F,42437,2,2,7,,,2,7,,,2,
6,0032,0002,F,3/9/2016,2,2,7,,,2,7,,,2,
6,0033,0002,F,3/9/2016,2,2,7,,,2,7,,,2,
6,0034,0002,F,3/9/2016,2,2,7,,,2,7,,,2,
6,0035,0002,F,3/9/2016,2,2,7,,,2,7,,,2,
6,0036,0002,M,3/9/2016,2,2,7,,,2,7,,,2,
6,0037,0002,M,3/9/2016,2,2,7,,,2,7,,,2,
6,0038,0002,M,3/9/2016,2,2,7,,,2,7,,,2,
6,0039,0002,M,3/9/2016,2,2,7,,,2,7,,,2,
6,0040,0002,M,3/9/2016,2,2,7,,,2,7,,,2,
6,0041,0002,M,3/9/2016,2,2,7,,,2,7,,,2,
6,0042,0002,M,3/9/2016,2,2,7,,,2,7,,,2,
6,0043,4,F,3/9/2016,1,1,5,,,2,,,C,2,
6,0044,4,F,3/9/2016,1,1,5,,,2,,,D,2,
6,0045,4,F,3/9/2016,1,1,5,,,2,2,,,2,
6,0046,4,M,3/9/2016,1,1,5,,,2,2,,,2,
6,0047,4,M,3/9/2016,1,1,,,C,2,,,A,2,
6,0048,4,M,3/9/2016,1,1,,,A,2,2,,,2,
6,0049,4,M,3/9/2016,1,1,5,,,2,2,,,2,
6,0050,4,M,3/9/2016,1,1,,,C,2,,,C,2,
6,0051,4,M,3/9/2016,1,1,,,A,2,2,,,2,
6,0052,4,M,3/9/2016,1,1,,,B,2,2,,,2,
6,0053,4,M,3/9/2016,1,1,5,,,2,2,,,2,
6,0054,4,M,3/9/2016,1,1,,,C,2,,,A,2,
6,0055,4,M,3/9/2016,1,1,,,A,2,2,,,2,
6,0056,4,M,3/9/2016,1,1,5,,,2,,,C,2,
6,0057,4,M,3/9/2016,1,1,,,D,2,2,,,2,
6,0031,0002,F,42439,1,2,1,4,,2,7,,,2,
6,0032,0002,F,3/10/2016,1,2,1,4,,2,7,,,2,
6,0033,0002,F,3/10/2016,1,2,5,,,2,7,,,2,
6,0034,0002,F,3/10/2016,1,2,5,,,2,7,,,2,
6,0035,0002,F,3/10/2016,1,2,2,3,,2,7,,,2,
6,0036,0002,M,3/10/2016,1,2,6,,,2,7,,,2,
6,0037,0002,M,3/10/2016,1,2,1,4,,2,7,,,2,
6,0038,0002,M,3/10/2016,1,2,1,4,,2,7,,,2,
6,0039,0002,M,3/10/2016,1,2,1,4,,2,7,,,2,
6,0040,0002,M,3/10/2016,1,2,1,4,,2,7,,,2,
6,0041,0002,M,3/10/2016,1,2,1,4,,2,7,,,2,
6,0042,0002,M,3/10/2016,1,2,1,4,,2,7,,,2,
6,0043,4,F,3/10/2016,2,1,7,,,2,5,,,2,
6,0044,4,F,3/10/2016,2,1,7,,,2,5,,,2,
6,0045,4,F,3/10/2016,2,1,7,,,2,5,,,2,
6,0046,4,M,3/10/2016,2,1,7,,,2,5,,,2,
6,0047,4,M,3/10/2016,2,1,7,,,2,,,C,2,
6,0048,4,M,3/10/2016,2,1,7,,,2,,,A,2,
6,0049,4,M,3/10/2016,2,1,7,,,2,5,,,2,
6,0050,4,M,3/10/2016,2,1,7,,,2,,,C,2,
6,0051,4,M,3/10/2016,2,1,7,,,2,,,A,2,
6,0052,4,M,3/10/2016,2,1,7,,,2,,,B,2,
6,0053,4,M,3/10/2016,2,1,7,,,2,5,,,2,
6,0054,4,M,3/10/2016,2,1,7,,,2,,,C,2,
6,0055,4,M,3/10/2016,2,1,7,,,2,,,A,2,
6,0056,4,M,3/10/2016,2,1,7,,,2,5,,,2,
6,0057,4,M,3/10/2016,2,1,,,,2,,,D,2,
6,0031,0002,F,42439,2,2,7,,,2,7,,,2,
6,0032,0002,F,3/11/2016,2,2,7,,,2,7,,,2,
6,0033,0002,F,3/11/2016,2,2,7,,,2,7,,,2,
6,0034,0002,F,3/11/2016,2,2,7,,,2,7,,,2,
6,0035,0002,F,3/11/2016,2,2,7,,,2,7,,,2,
6,0036,0002,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0037,0002,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0038,0002,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0039,0002,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0040,0002,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0041,0002,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0042,0002,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0043,4,F,3/11/2016,2,2,7,,,2,7,,,2,
6,0044,4,F,3/11/2016,2,2,7,,,2,7,,,2,
6,0045,4,F,3/11/2016,2,2,7,,,2,7,,,2,
6,0046,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0047,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0048,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0049,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0050,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0051,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0052,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0053,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0054,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0055,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0056,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0057,4,M,3/11/2016,2,2,7,,,2,7,,,2,
6,0031,0002,F,3/14/2016,2,2,7,,,2,7,,,2,
6,0032,0002,F,3/14/2016,2,2,7,,,2,7,,,2,
6,0033,0002,F,3/14/2016,2,2,7,,,2,7,,,2,
6,0034,0002,F,3/14/2016,2,2,7,,,2,7,,,2,
6,0035,0002,F,3/14/2016,2,2,7,,,2,7,,,2,
6,0036,0002,M,3/14/2016,2,2,7,,,2,7,,,2,
6,0037,0002,M,3/14/2016,2,2,7,,,2,7,,,2,
6,0038,0002,M,3/14/2016,2,2,7,,,2,7,,,2,
6,0039,0002,M,3/14/2016,2,2,7,,,2,7,,,2,
6,0040,0002,M,3/14/2016,2,2,7,,,2,7,,,2,
6,0041,0002,M,3/14/2016,2,2,7,,,2,7,,,2,
6,0042,0002,M,3/14/2016,2,2,7,,,2,7,,,2,
6,0043,4,F,3/14/2016,1,1,1,,B,2,,,C,2,
6,0044,4,F,3/14/2016,1,1,1,,B,2,,,C,2,
6,0045,4,F,3/14/2016,1,1,5,,,2,5,,,2,
6,0046,4,M,3/14/2016,1,1,1,,B,2,,,C,2,
6,0047,4,M,3/14/2016,1,1,1,,B,2,,,A,2,
6,0048,4,M,3/14/2016,1,1,1,,B,2,,,C,2,
6,0049,4,M,3/14/2016,1,1,5,,,2,5,,,2,
6,0050,4,M,3/14/2016,1,1,,,B,2,,,C,2,
6,0051,4,M,3/14/2016,1,1,5,,,2,5,,,2,
6,0052,4,M,3/14/2016,1,1,5,,,2,5,,,2,
6,0053,4,M,3/14/2016,1,1,,,A,2,,,B,2,
6,0054,4,M,3/14/2016,1,1,,,A,2,,,A,2,
6,0055,4,M,3/14/2016,1,1,,,B,2,,,B,2,
6,0056,4,M,3/14/2016,1,1,5,,,2,5,,,2,
6,0057,4,M,3/14/2016,1,1,5,,,2,5,,,2,
6,0031,0002,F,3/15/2016,1,1,1,,,2,1,4,,2,
6,0032,0002,F,3/15/2016,1,1,1,,,2,1,4,,2,
6,0033,0002,F,3/15/2016,1,1,1,,,2,1,4,,2,
6,0034,0002,F,3/15/2016,1,1,1,,,2,1,4,,2,
6,0035,0002,F,3/15/2016,1,1,1,,,2,2,3,,2,
6,0036,0002,M,3/15/2016,1,1,1,,,2,1,3,,2,
6,0037,0002,M,3/15/2016,1,1,1,,,2,2,4,,2,
6,0038,0002,M,3/15/2016,1,1,1,,,2,2,4,,2,
6,0039,0002,M,3/15/2016,1,1,1,,,2,1,4,,2,
6,0040,0002,M,3/15/2016,1,1,1,,,2,1,4,,2,
6,0041,0002,M,3/15/2016,1,1,1,,,2,5,3,,2,
6,0042,0002,M,3/15/2016,1,1,1,,,2,2,3,,2,
6,0043,4,F,3/15/2016,1,2,,,C,2,7,,,2,
6,0044,4,F,3/15/2016,1,2,,,E,2,7,,,2,
6,0045,4,F,3/15/2016,1,2,,,C,2,7,,,2,
6,0046,4,M,3/15/2016,1,2,6,,,2,7,,,2,
6,0047,4,M,3/15/2016,1,2,,,A,2,7,,,2,
6,0048,4,M,3/15/2016,1,2,,,C,2,7,,,2,
6,0049,4,M,3/15/2016,1,2,,,D,2,7,,,2,
6,0050,4,M,3/15/2016,1,2,,,E,2,7,,,2,
6,0051,4,M,3/15/2016,1,2,,,B,2,7,,,2,
6,0052,4,M,3/15/2016,1,2,,,B,2,7,,,2,
6,0053,4,M,3/15/2016,1,2,,,C,2,7,,,2,
6,0054,4,M,3/15/2016,1,2,,,A,2,7,,,2,
6,0055,4,M,3/15/2016,1,2,,,C,2,7,,,2,
6,0056,4,M,3/15/2016,1,2,,,C,2,7,,,2,
6,0057,4,M,3/15/2016,1,2,,,C,2,7,,,2,
6,0031,0002,F,3/16/2016,2,2,7,,,2,7,,,2,
6,0032,0002,F,3/16/2016,2,2,7,,,2,7,,,2,
6,0033,0002,F,3/16/2016,2,2,7,,,2,7,,,2,
6,0034,0002,F,3/16/2016,2,2,7,,,2,7,,,2,
6,0035,0002,F,3/16/2016,2,2,7,,,2,7,,,2,
6,0036,0002,M,3/16/2016,2,2,7,,,2,7,,,2,
6,0037,0002,M,3/16/2016,2,2,7,,,2,7,,,2,
6,0038,0002,M,3/16/2016,2,2,7,,,2,7,,,2,
6,0039,0002,M,3/16/2016,2,2,7,,,2,7,,,2,
6,0040,0002,M,3/16/2016,2,2,7,,,2,7,,,2,
6,0041,0002,M,3/16/2016,2,2,7,,,2,7,,,2,
6,0042,0002,M,3/16/2016,2,2,7,,,2,7,,,2,
6,0043,4,F,3/16/2016,1,2,,,C,2,7,,,2,
6,0044,4,F,3/16/2016,1,2,,,D,2,7,,,2,
6,0045,4,F,3/16/2016,1,2,2,,,2,7,,,2,
6,0046,4,M,3/16/2016,1,2,2,,,2,7,,,2,
6,0047,4,M,3/16/2016,1,2,,,A,2,7,,,2,
6,0048,4,M,3/16/2016,1,2,2,,,2,7,,,2,
6,0049,4,M,3/16/2016,1,2,2,,,2,7,,,2,
6,0050,4,M,3/16/2016,1,2,,,C,2,7,,,2,
6,0051,4,M,3/16/2016,1,2,2,,,2,7,,,2,
6,0052,4,M,3/16/2016,1,2,2,,,2,7,,,2,
6,0053,4,M,3/16/2016,1,2,2,,,2,7,,,2,
6,0054,4,M,3/16/2016,1,2,,,A,2,7,,,2,
6,0055,4,M,3/16/2016,1,2,2,,,2,7,,,2,
6,0056,4,M,3/16/2016,1,2,,,C,2,7,,,2,
6,0057,4,M,3/16/2016,1,2,2,,,2,7,,,2,
6,0031,0002,F,3/17/2016,1,2,1,3,,2,7,,,2,
6,0032,0002,F,3/17/2016,1,2,1,3,,2,7,,,2,
6,0033,0002,F,3/17/2016,1,2,5,,,2,7,,,2,
6,0034,0002,F,3/17/2016,1,2,5,,,2,7,,,2,
6,0035,0002,F,3/17/2016,1,2,5,,,2,7,,,2,
6,0036,0002,M,3/17/2016,1,2,5,,,2,7,,,2,
6,0037,0002,M,3/17/2016,1,2,5,,,2,7,,,2,
6,0038,0002,M,3/17/2016,1,2,1,3,,2,7,,,2,
6,0039,0002,M,3/17/2016,1,2,1,3,,2,7,,,2,
6,0040,0002,M,3/17/2016,1,2,1,2,,2,7,,,2,
6,0041,0002,M,3/17/2016,1,2,5,,,2,7,,,2,
6,0042,0002,M,3/17/2016,1,2,5,,,2,7,,,2,
6,0043,4,F,3/17/2016,1,2,,,,2,7,,,2,
6,0044,4,F,3/17/2016,1,2,,,,2,7,,,2,
6,0045,4,F,3/17/2016,1,2,,,,2,7,,,2,
6,0046,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0047,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0048,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0049,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0050,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0051,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0052,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0053,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0054,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0055,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0056,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0057,4,M,3/17/2016,1,2,,,,2,7,,,2,
6,0031,0002,F,3/18/2016,1,1,1,4,,2,1,3,,2,
6,0032,0002,F,3/18/2016,1,1,1,4,,2,1,4,,2,
6,0033,0002,F,3/18/2016,1,1,1,4,,2,1,4,,2,
6,0034,0002,F,3/18/2016,1,1,1,4,,2,1,4,,2,
6,0035,0002,F,3/18/2016,1,1,1,4,,2,2,4,,2,
6,0036,0002,M,3/18/2016,1,1,1,4,,2,1,3,,2,
6,0037,0002,M,3/18/2016,1,1,1,4,,2,2,4,,2,
6,0038,0002,M,3/18/2016,1,1,1,3,,2,2,4,,2,
6,0039,0002,M,3/18/2016,1,1,1,3,,2,1,4,,2,
6,0040,0002,M,3/18/2016,1,1,1,3,,2,1,4,,2,
6,0041,0002,M,3/18/2016,1,1,1,4,,2,5,,,2,
6,0042,0002,M,3/18/2016,1,1,1,4,,2,2,3,,2,
6,0043,4,F,3/18/2016,1,2,,,C,2,7,,,2,
6,0044,4,F,3/18/2016,1,2,,,E,2,7,,,2,
6,0045,4,F,3/18/2016,1,2,,,C,2,7,,,2,
6,0046,4,M,3/18/2016,1,2,,,B,2,7,,,2,
6,0047,4,M,3/18/2016,1,2,,,A,2,7,,,2,
6,0048,4,M,3/18/2016,1,2,,,C,2,7,,,2,
6,0049,4,M,3/18/2016,1,2,,,D,2,7,,,2,
6,0050,4,M,3/18/2016,1,2,,,E,2,7,,,2,
6,0051,4,M,3/18/2016,1,2,,,B,2,7,,,2,
6,0052,4,M,3/18/2016,1,2,,,B,2,7,,,2,
6,0053,4,M,3/18/2016,1,2,,,C,2,7,,,2,
6,0054,4,M,3/18/2016,1,2,,,A,2,7,,,2,
6,0055,4,M,3/18/2016,1,2,,,C,2,7,,,2,
6,0056,4,M,3/18/2016,1,2,,,C,2,7,,,2,
6,0057,4,M,3/18/2016,1,2,,,C,2,7,,,2,
